agef,pid,current_workingf,maritalf,logfamincf,logincf,n_logincf,ownhomef,num_marriagef,marriedf,birthyearf,whitef,eduf,fambus_everf,n_childf,n_obsf
36,2150003,1,1,10.684261,10.665115,,,Actual number of marriages,1,1932,1,8,0,1,18
37,2150003,1,1,10.728742,10.672762,,,Actual number of marriages,1,1932,1,8,0,1,18
38,2150003,1,1,11.132215,10.586988,,,Actual number of marriages,1,1932,1,8,0,1,18
39,2150003,1,1,11.205476,10.647874,,,Actual number of marriages,1,1932,1,8,0,1,18
40,2150003,1,1,11.33143,10.709338,,,Actual number of marriages,1,1932,1,8,0,1,18
41,2150003,1,1,11.483205,10.898589,,,Actual number of marriages,1,1932,1,8,0,1,18
42,2150003,1,1,11.65801,10.975756,,,Actual number of marriages,1,1932,1,8,0,1,18
43,2150003,1,1,11.577619,10.754279,,,Actual number of marriages,1,1932,1,8,0,1,18
44,2150003,1,1,11.705811,10.986648,,,Actual number of marriages,1,1932,1,8,0,1,18
45,2150003,1,1,11.614775,10.817697,,,Actual number of marriages,1,1932,1,8,0,1,18
46,2150003,1,1,11.808911,11.099928,,,Actual number of marriages,1,1932,1,8,0,1,18
47,2150003,1,1,11.412323,10.301929,,,Actual number of marriages,1,1932,1,8,0,1,18
48,2150003,1,1,11.674738,10.748497,,,Actual number of marriages,1,1932,1,8,0,1,18
49,2150003,1,1,11.663859,10.681894,,,Actual number of marriages,1,1932,1,8,0,1,18
50,2150003,1,1,11.060284,10.017262,,,Actual number of marriages,1,1932,1,8,0,1,18
51,2150003,1,1,11.345583,10.559971,,,Actual number of marriages,1,1932,1,8,0,1,18
52,2150003,0,1,11.121054,10.651904,,,Actual number of marriages,1,1932,1,8,0,1,18
25,2150031,1,1,10.023801,9.4495144,,0,Actual number of marriages,0,1961,1,12,1,2,20
27,2150031,1,1,10.718133,10.611524,,0,Actual number of marriages,0,1961,1,12,1,2,20
28,2150031,1,1,10.757663,10.614965,,0,Actual number of marriages,0,1961,1,12,1,2,20
29,2150031,1,1,10.901911,10.756199,,0,Actual number of marriages,0,1961,1,12,1,2,20
30,2150031,1,1,11.073117,10.874267,,0,Actual number of marriages,0,1961,1,12,1,2,20
31,2150031,1,1,11.155378,11.027767,,0,Actual number of marriages,0,1961,1,12,1,2,20
32,2150031,1,1,11.093377,10.998064,,0,Actual number of marriages,0,1961,1,12,1,2,20
33,2150031,1,1,11.17825,11.001126,,0,Actual number of marriages,0,1961,1,12,1,2,20
34,2150031,1,1,11.327196,11.165449,,0,Actual number of marriages,0,1961,1,12,1,2,20
35,2150031,1,1,11.166003,10.970609,,0,Actual number of marriages,0,1961,1,12,1,2,20
37,2150031,1,1,11.408797,11.164219,,,Actual number of marriages,0,1961,1,12,1,2,20
39,2150031,1,1,11.547858,11.297502,,,Actual number of marriages,0,1961,1,12,1,2,20
41,2150031,1,1,11.227175,11.200268,,,Actual number of marriages,0,1961,1,12,1,2,20
43,2150031,1,1,11.541222,11.058795,,,Actual number of marriages,0,1961,1,12,1,2,20
45,2150031,1,1,11.603498,11.089042,,,Actual number of marriages,0,1961,1,12,1,2,20
47,2150031,1,1,11.288781,11.019448,,,Actual number of marriages,0,1961,1,12,1,2,20
49,2150031,1,1,11.457413,11.19272,,,Actual number of marriages,0,1961,1,12,1,2,20
51,2150031,1,1,11.572161,11.219225,,,Actual number of marriages,0,1961,1,12,1,2,20
53,2150031,1,1,11.571666,11.271847,,,Actual number of marriages,0,1961,1,12,1,2,20
55,2150031,1,1,11.69608,11.350407,,,Actual number of marriages,0,1961,1,12,1,2,20
25,2151030,1,1,11.413641,11.00659,,0,Actual number of marriages,1,1947,1,12,0,3,27
26,2151030,1,1,11.149348,11.047009,,0,Actual number of marriages,1,1947,1,12,0,3,27
27,2151030,1,1,11.104589,11.093539,,,Actual number of marriages,1,1947,1,12,0,3,27
28,2151030,1,1,11.117731,11.111088,,,Actual number of marriages,1,1947,1,12,0,3,27
29,2151030,1,1,11.189589,11.180803,,,Actual number of marriages,1,1947,1,12,0,3,27
30,2151030,1,1,11.19635,11.185421,,,Actual number of marriages,1,1947,1,12,0,3,27
31,2151030,1,1,11.208898,11.203897,,,Actual number of marriages,1,1947,1,12,0,3,27
32,2151030,1,1,11.129994,11.120238,,,Actual number of marriages,1,1947,1,12,0,3,27
33,2151030,1,1,11.308113,11.111403,,0,Actual number of marriages,1,1947,1,12,0,3,27
34,2151030,1,1,11.166003,11.077208,,,Actual number of marriages,1,1947,1,12,0,3,27
35,2151030,1,1,11.126925,11.115875,,,Actual number of marriages,1,1947,1,12,0,3,27
36,2151030,1,1,11.15202,11.105488,,,Actual number of marriages,1,1947,1,12,0,3,27
37,2151030,1,1,11.246649,11.077208,,,Actual number of marriages,1,1947,1,12,0,3,27
38,2151030,1,1,11.243443,11.151776,,,Actual number of marriages,1,1947,1,12,0,3,27
39,2151030,1,1,11.248204,8.4981327,,,Actual number of marriages,1,1947,1,12,0,3,27
40,2151030,1,1,11.435264,10.365156,,,Actual number of marriages,1,1947,1,12,0,3,27
41,2151030,1,1,11.496757,11.200503,,,Actual number of marriages,1,1947,1,12,0,3,27
42,2151030,1,1,11.501504,11.183008,,,Actual number of marriages,1,1947,1,12,0,3,27
43,2151030,1,1,11.605512,11.160357,,,Actual number of marriages,1,1947,1,12,0,3,27
44,2151030,1,1,11.81036,11.385092,,,Actual number of marriages,1,1947,1,12,0,3,27
45,2151030,1,1,11.703118,11.346221,,,Actual number of marriages,1,1947,1,12,0,3,27
46,2151030,1,1,11.811476,11.365797,,,Actual number of marriages,1,1947,1,12,0,3,27
47,2151030,1,1,11.767962,11.302224,,,Actual number of marriages,1,1947,1,12,0,3,27
48,2151030,1,1,11.858163,11.310017,,,Actual number of marriages,1,1947,1,12,0,3,27
49,2151030,1,1,11.907971,11.358375,,,Actual number of marriages,1,1947,1,12,0,3,27
51,2151030,1,1,12.014192,11.387362,,,Actual number of marriages,1,1947,1,12,0,3,27
53,2151030,1,1,12.318463,10.181498,,,Actual number of marriages,1,1947,1,12,0,3,27
26,2151040,1,0,10.779956,10.309952,,0,Actual number of marriages,1,1958,1,12,0,2,17
27,2151040,1,1,10.775481,10.482346,,0,Actual number of marriages,1,1958,1,12,0,2,17
28,2151040,1,1,10.827151,10.52487,,,Actual number of marriages,1,1958,1,12,0,2,17
29,2151040,1,1,10.609353,10.544815,,,Actual number of marriages,1,1958,1,12,0,2,17
30,2151040,1,1,10.777038,10.660314,,,Actual number of marriages,1,1958,1,12,0,2,17
31,2151040,1,1,11.02676,10.816935,,,Actual number of marriages,1,1958,1,12,0,2,17
32,2151040,1,1,10.967508,10.813357,,,Actual number of marriages,1,1958,1,12,0,2,17
33,2151040,1,1,10.925593,10.771865,,,Actual number of marriages,1,1958,1,12,0,2,17
34,2151040,1,1,11.027767,10.970609,,,Actual number of marriages,1,1958,1,12,0,2,17
35,2151040,1,1,10.746741,10.746741,,,Actual number of marriages,1,1958,1,12,0,2,17
36,2151040,1,1,10.791379,10.791379,,,Actual number of marriages,1,1958,1,12,0,2,17
37,2151040,1,1,10.715658,10.715658,,,Actual number of marriages,1,1958,1,12,0,2,17
38,2151040,1,1,10.720798,10.720798,,,Actual number of marriages,1,1958,1,12,0,2,17
40,2151040,1,1,10.789525,10.789525,,,Actual number of marriages,1,1958,1,12,0,2,17
44,2151040,1,1,10.456325,10.088073,,,Actual number of marriages,1,1958,1,12,0,2,17
46,2151040,1,1,10.496676,10.478976,,,Actual number of marriages,1,1958,1,12,0,2,17
48,2151040,1,1,11.060268,10.486234,,,Actual number of marriages,1,1958,1,12,0,2,17
25,2151033,1,1,11.686661,11.093539,,0,Actual number of marriages,1,1949,1,12,0,2,25
26,2151033,1,1,11.769855,11.110288,,0,Actual number of marriages,1,1949,1,12,0,2,25
27,2151033,1,1,11.768525,11.094733,,0,Actual number of marriages,1,1949,1,12,0,2,25
28,2151033,1,1,11.795545,11.174371,,,Actual number of marriages,1,1949,1,12,0,2,25
29,2151033,1,1,11.764586,11.429543,,,Actual number of marriages,1,1949,1,12,0,2,25
30,2151033,1,1,11.426136,11.323579,,,Actual number of marriages,1,1949,1,12,0,2,25
31,2151033,1,1,11.287363,11.025182,,,Actual number of marriages,1,1949,1,12,0,2,25
32,2151033,1,1,11.312521,11.174371,,,Actual number of marriages,1,1949,1,12,0,2,25
33,2151033,1,1,11.266049,11.148664,,,Actual number of marriages,1,1949,1,12,0,2,25
34,2151033,1,1,11.400999,11.28389,,,Actual number of marriages,1,1949,1,12,0,2,25
35,2151033,1,1,11.45711,11.112299,,,Actual number of marriages,1,1949,1,12,0,2,25
36,2151033,1,1,11.675131,11.326066,,,Actual number of marriages,1,1949,1,12,0,2,25
37,2151033,1,1,11.665715,11.311079,,,Actual number of marriages,1,1949,1,12,0,2,25
38,2151033,1,1,11.825748,11.237962,,,Actual number of marriages,1,1949,1,12,0,2,25
39,2151033,1,1,11.913076,11.399981,,,Actual number of marriages,1,1949,1,12,0,2,25
40,2151033,1,1,11.787005,11.377106,,,Actual number of marriages,1,1949,1,12,0,2,25
41,2151033,1,1,11.888234,11.449347,,,Actual number of marriages,1,1949,1,12,0,2,25
42,2151033,1,1,11.654019,11.273043,,,Actual number of marriages,1,1949,1,12,0,2,25
43,2151033,1,1,11.350254,11.250911,,0,Actual number of marriages,1,1949,1,12,0,2,25
44,2151033,1,1,11.634066,11.634066,,0,Actual number of marriages,1,1949,1,12,0,2,25
45,2151033,0,1,11.600871,11.360492,,0,Actual number of marriages,1,1949,1,12,0,2,25
47,2151033,1,1,10.81041,8.5857859,,0,Actual number of marriages,1,1949,1,12,0,2,25
49,2151033,1,1,11.485532,10.38406,,,Actual number of marriages,1,1949,1,12,0,2,25
53,2151033,1,1,11.214708,9.6778412,,,Actual number of marriages,1,1949,1,12,0,2,25
55,2151033,1,1,11.248556,9.8548222,,,Actual number of marriages,1,1949,1,12,0,2,25
25,2151032,1,1,11.2057,11.138443,,0,Actual number of marriages,1,1953,1,17,1,4,23
26,2151032,1,1,11.153976,11.149226,,0,Actual number of marriages,1,1953,1,17,1,4,23
27,2151032,1,1,11.135035,11.020431,,0,Actual number of marriages,1,1953,1,17,1,4,23
28,2151032,1,1,11.059916,11.056588,,0,Actual number of marriages,1,1953,1,17,1,4,23
29,2151032,1,1,11.087704,11.078135,,0,Actual number of marriages,1,1953,1,17,1,4,23
30,2151032,1,1,11.0871,11.083219,,,Actual number of marriages,1,1953,1,17,1,4,23
31,2151032,1,1,11.249058,11.212768,,,Actual number of marriages,1,1953,1,17,1,4,23
32,2151032,1,1,11.236117,11.221302,,,Actual number of marriages,1,1953,1,17,1,4,23
33,2151032,1,1,11.218018,11.218018,,,Actual number of marriages,1,1953,1,17,1,4,23
34,2151032,1,1,11.285429,11.252331,,,Actual number of marriages,1,1953,1,17,1,4,23
35,2151032,1,1,11.215839,11.19931,,,Actual number of marriages,1,1953,1,17,1,4,23
36,2151032,1,1,11.178655,11.153962,,,Actual number of marriages,1,1953,1,17,1,4,23
37,2151032,1,1,11.178515,11.155107,,,Actual number of marriages,1,1953,1,17,1,4,23
38,2151032,1,1,11.171899,11.161948,,,Actual number of marriages,1,1953,1,17,1,4,23
39,2151032,1,1,11.210228,11.18199,,,Actual number of marriages,1,1953,1,17,1,4,23
40,2151032,1,1,11.098414,11.103427,,,Actual number of marriages,1,1953,1,17,1,4,23
41,2151032,1,1,11.281001,11.218844,,,Actual number of marriages,1,1953,1,17,1,4,23
45,2151032,1,1,11.77489,11.327258,,,Actual number of marriages,1,1953,1,17,1,4,23
47,2151032,1,1,11.803489,11.456567,,,Actual number of marriages,1,1953,1,17,1,4,23
49,2151032,1,1,11.734099,11.412442,,,Actual number of marriages,1,1953,1,17,1,4,23
51,2151032,1,1,11.74693,11.46426,,,Actual number of marriages,1,1953,1,17,1,4,23
53,2151032,1,1,11.71985,11.330204,,,Actual number of marriages,1,1953,1,17,1,4,23
55,2151032,1,1,11.805258,11.381563,,,Actual number of marriages,1,1953,1,17,1,4,23
45,2164003,1,1,10.993081,10.93457,,,Actual number of marriages,1,1922,1,11,0,2,11
46,2164003,1,1,11.080518,11.036501,,,Actual number of marriages,1,1922,1,11,0,2,11
47,2164003,1,1,11.397232,11.350642,,,Actual number of marriages,1,1922,1,11,0,2,11
48,2164003,1,1,11.260411,11.19879,,,Actual number of marriages,1,1922,1,11,0,2,11
49,2164003,1,1,11.015058,10.990365,,,Actual number of marriages,1,1922,1,11,0,2,11
50,2164003,1,1,11.545587,11.545587,,,Actual number of marriages,1,1922,1,11,0,2,11
51,2164003,1,1,11.486376,11.486376,,,Actual number of marriages,1,1922,1,11,0,2,11
52,2164003,1,1,11.38952,11.381221,,,Actual number of marriages,1,1922,1,11,0,2,11
53,2164003,1,1,10.821048,10.818818,,,Actual number of marriages,1,1922,1,11,0,2,11
54,2164003,1,1,11.343323,11.343323,,,Actual number of marriages,1,1922,1,11,0,2,11
55,2164003,1,1,11.232011,11.228438,,,Actual number of marriages,1,1922,1,11,0,2,11
37,2164030,1,1,.53649342,10.758434,,0,Actual number of marriages,1,1955,1,12,1,4,5
38,2164030,1,1,12.399411,9.4938898,,0,Actual number of marriages,1,1955,1,12,1,4,5
39,2164030,0,1,11.031209,10.170862,,0,Actual number of marriages,1,1955,1,12,1,4,5
40,2164030,1,1,10.547536,7.9460616,,0,Actual number of marriages,1,1955,1,12,1,4,5
41,2164030,1,1,10.874069,10.377545,,0,Actual number of marriages,1,1955,1,12,1,4,5
26,2164037,1,1,10.081121,9.0234804,,0,Actual number of marriages,1,1949,1,17,1,6,26
27,2164037,1,1,10.206074,9.0477133,,0,Actual number of marriages,1,1949,1,17,1,6,26
28,2164037,1,1,10.465884,10.003726,,0,Actual number of marriages,1,1949,1,17,1,6,26
29,2164037,1,1,10.774848,10.523204,,0,Actual number of marriages,1,1949,1,17,1,6,26
30,2164037,1,1,11.081457,11.079926,,0,Actual number of marriages,1,1949,1,17,1,6,26
31,2164037,1,1,11.185138,11.174582,,,Actual number of marriages,1,1949,1,17,1,6,26
32,2164037,1,1,11.284287,11.283059,,,Actual number of marriages,1,1949,1,17,1,6,26
33,2164037,1,1,11.450759,11.423904,,,Actual number of marriages,1,1949,1,17,1,6,26
34,2164037,1,1,11.374783,11.370901,,,Actual number of marriages,1,1949,1,17,1,6,26
35,2164037,1,1,11.424589,11.413169,,,Actual number of marriages,1,1949,1,17,1,6,26
36,2164037,1,1,11.423353,11.39686,,,Actual number of marriages,1,1949,1,17,1,6,26
37,2164037,1,1,11.502909,11.486584,,,Actual number of marriages,1,1949,1,17,1,6,26
38,2164037,1,1,11.429501,11.392113,,,Actual number of marriages,1,1949,1,17,1,6,26
39,2164037,1,1,11.551531,11.465939,,,Actual number of marriages,1,1949,1,17,1,6,26
40,2164037,1,1,11.515127,11.46022,,,Actual number of marriages,1,1949,1,17,1,6,26
41,2164037,1,1,11.579686,11.524854,,,Actual number of marriages,1,1949,1,17,1,6,26
42,2164037,1,1,11.609371,11.533512,,,Actual number of marriages,1,1949,1,17,1,6,26
43,2164037,1,1,11.672964,11.586113,,,Actual number of marriages,1,1949,1,17,1,6,26
44,2164037,1,1,11.739341,11.611745,,,Actual number of marriages,1,1949,1,17,1,6,26
45,2164037,1,1,11.811465,11.720928,,,Actual number of marriages,1,1949,1,17,1,6,26
46,2164037,1,1,12.268076,11.096262,,,Actual number of marriages,1,1949,1,17,1,6,26
47,2164037,1,1,10.798946,9.6748285,,,Actual number of marriages,1,1949,1,17,1,6,26
49,2164037,1,1,11.818582,11.184838,,,Actual number of marriages,1,1949,1,17,1,6,26
51,2164037,1,1,11.705355,11.343579,,,Actual number of marriages,1,1949,1,17,1,6,26
53,2164037,1,1,11.519422,11.441429,,,Actual number of marriages,1,1949,1,17,1,6,26
55,2164037,1,1,11.668876,11.541222,,,Actual number of marriages,1,1949,1,17,1,6,26
42,2166004,1,1,11.571893,11.501485,,,Actual number of marriages,1,1925,1,16,1,2,14
43,2166004,1,1,11.5117,11.449347,,,Actual number of marriages,1,1925,1,16,1,2,14
44,2166004,1,1,11.527693,11.449443,,,Actual number of marriages,1,1925,1,16,1,2,14
45,2166004,1,1,11.461154,11.458543,,,Actual number of marriages,1,1925,1,16,1,2,14
46,2166004,1,1,11.494165,11.340317,,,Actual number of marriages,1,1925,1,16,1,2,14
47,2166004,1,1,11.953641,11.507769,,,Actual number of marriages,1,1925,1,16,1,2,14
48,2166004,1,1,11.886271,11.429217,,,Actual number of marriages,1,1925,1,16,1,2,14
49,2166004,1,1,11.947165,11.461264,,,Actual number of marriages,1,1925,1,16,1,2,14
50,2166004,1,1,11.684304,11.373319,,,Actual number of marriages,1,1925,1,16,1,2,14
51,2166004,1,1,11.65521,11.382544,,,Actual number of marriages,1,1925,1,16,1,2,14
52,2166004,1,1,11.691841,11.486746,,,Actual number of marriages,1,1925,1,16,1,2,14
53,2166004,1,1,11.716226,11.346162,,,Actual number of marriages,1,1925,1,16,1,2,14
54,2166004,1,1,11.750154,11.343382,,,Actual number of marriages,1,1925,1,16,1,2,14
55,2166004,1,1,11.701602,11.214587,,,Actual number of marriages,1,1925,1,16,1,2,14
25,2166030,1,1,11.196214,10.550355,,,Actual number of marriages,1,1951,1,14,1,2,26
26,2166030,1,1,11.259529,10.681894,,,Actual number of marriages,1,1951,1,14,1,2,26
27,2166030,1,1,11.298296,10.813357,,,Actual number of marriages,1,1951,1,14,1,2,26
28,2166030,1,1,10.878604,10.708947,,,Actual number of marriages,1,1951,1,14,1,2,26
29,2166030,1,1,10.773067,10.730906,,,Actual number of marriages,1,1951,1,14,1,2,26
30,2166030,1,1,10.93982,10.87801,,,Actual number of marriages,1,1951,1,14,1,2,26
31,2166030,1,1,10.937147,10.817719,,,Actual number of marriages,1,1951,1,14,1,2,26
32,2166030,1,1,11.064941,10.948628,,,Actual number of marriages,1,1951,1,14,1,2,26
33,2166030,1,1,11.263272,11.166003,,,Actual number of marriages,1,1951,1,14,1,2,26
34,2166030,1,1,10.994233,10.862493,,,Actual number of marriages,1,1951,1,14,1,2,26
35,2166030,1,1,11.188165,11.091187,,,Actual number of marriages,1,1951,1,14,1,2,26
36,2166030,1,1,11.00785,10.873319,,,Actual number of marriages,1,1951,1,14,1,2,26
37,2166030,1,1,11.023633,10.862282,,,Actual number of marriages,1,1951,1,14,1,2,26
38,2166030,1,1,11.040855,10.884629,,,Actual number of marriages,1,1951,1,14,1,2,26
39,2166030,1,1,11.035909,10.891689,,,Actual number of marriages,1,1951,1,14,1,2,26
40,2166030,1,1,11.070436,10.877594,,,Actual number of marriages,1,1951,1,14,1,2,26
41,2166030,1,1,11.247327,10.969137,,,Actual number of marriages,1,1951,1,14,1,2,26
42,2166030,1,1,11.059474,10.848528,,,Actual number of marriages,1,1951,1,14,1,2,26
43,2166030,1,1,11.834854,10.740121,,,Actual number of marriages,1,1951,1,14,1,2,26
44,2166030,1,1,11.576632,10.826752,,,Actual number of marriages,1,1951,1,14,1,2,26
45,2166030,1,1,11.454821,11.172475,,,Actual number of marriages,1,1951,1,14,1,2,26
47,2166030,1,1,11.329185,10.995553,,,Actual number of marriages,1,1951,1,14,1,2,26
49,2166030,0,1,11.188399,10.933411,,,Actual number of marriages,1,1951,1,14,1,2,26
51,2166030,1,1,11.20587,10.942438,,,Actual number of marriages,1,1951,1,14,1,2,26
53,2166030,1,1,11.106365,11.010738,,,Actual number of marriages,1,1951,1,14,1,2,26
55,2166030,1,1,11.104808,10.957544,,,Actual number of marriages,1,1951,1,14,1,2,26
45,2170004,1,0,11.519504,11.519504,,,None,0,1922,1,16,0,1,4
46,2170004,1,0,11.618096,11.618096,,,None,0,1922,1,16,0,1,4
47,2170004,1,0,11.788649,11.770364,,,None,0,1922,1,16,0,1,4
48,2170004,1,0,11.792351,11.775213,,,None,0,1922,1,16,0,1,4
38,2170172,1,1,12.460777,12.078239,,,Actual number of marriages,1,1953,1,16,1,2,12
39,2170172,1,1,12.527886,12.107688,,,Actual number of marriages,1,1953,1,16,1,2,12
40,2170172,1,1,12.40733,11.9789,,,Actual number of marriages,1,1953,1,16,1,2,12
41,2170172,1,1,12.639865,12.257754,,,Actual number of marriages,1,1953,1,16,1,2,12
42,2170172,1,1,12.738682,12.369419,,,Actual number of marriages,1,1953,1,16,1,2,12
43,2170172,1,1,12.936985,12.343658,,,Actual number of marriages,1,1953,1,16,1,2,12
45,2170172,1,1,12.98944,12.485974,,,Actual number of marriages,1,1953,1,16,1,2,12
47,2170172,1,1,12.947486,12.535377,,,Actual number of marriages,1,1953,1,16,1,2,12
49,2170172,1,1,12.862815,12.439959,,,Actual number of marriages,1,1953,1,16,1,2,12
51,2170172,1,1,12.788679,12.367128,,,Actual number of marriages,1,1953,1,16,1,2,12
53,2170172,1,1,12.611137,12.092344,,,Actual number of marriages,1,1953,1,16,1,2,12
55,2170172,0,1,12.382753,12.176901,,,Actual number of marriages,1,1953,1,16,1,2,12
46,2175003,1,1,11.933504,11.876179,,0,Actual number of marriages,0,1921,1,17,0,2,10
47,2175003,1,1,11.892334,11.835009,,0,Actual number of marriages,0,1921,1,17,0,2,10
48,2175003,1,1,11.858386,11.781425,,0,Actual number of marriages,0,1921,1,17,0,2,10
49,2175003,1,1,11.851203,11.726422,,0,Actual number of marriages,0,1921,1,17,0,2,10
50,2175003,1,1,11.771065,11.683512,,0,Actual number of marriages,0,1921,1,17,0,2,10
51,2175003,1,1,11.726981,11.650947,,0,Actual number of marriages,0,1921,1,17,0,2,10
52,2175003,1,1,11.701936,11.591737,,0,Actual number of marriages,0,1921,1,17,0,2,10
53,2175003,1,1,11.525803,11.486582,,0,Actual number of marriages,0,1921,1,17,0,2,10
54,2175003,1,1,11.585364,11.444088,,0,Actual number of marriages,0,1921,1,17,0,2,10
55,2175003,1,1,11.975445,11.368113,,0,Actual number of marriages,0,1921,1,17,0,2,10
36,2176005,1,0,11.467459,10.423744,,,Actual number of marriages,1,1931,1,12,0,1,20
37,2176005,1,0,11.593575,10.487935,,,Actual number of marriages,1,1931,1,12,0,1,20
38,2176005,1,0,11.713681,10.311749,,,Actual number of marriages,1,1931,1,12,0,1,20
39,2176005,1,0,11.511496,9.6683512,,,Actual number of marriages,1,1931,1,12,0,1,20
40,2176005,1,0,11.777457,11.089305,,0,Actual number of marriages,1,1931,1,12,0,1,20
41,2176005,1,0,11.600705,10.737153,,,Actual number of marriages,1,1931,1,12,0,1,20
42,2176005,1,0,11.368593,10.541915,,,Actual number of marriages,1,1931,1,12,0,1,20
43,2176005,1,0,11.693189,10.919186,,0,Actual number of marriages,1,1931,1,12,0,1,20
44,2176005,1,0,10.881122,10.322763,,0,Actual number of marriages,1,1931,1,12,0,1,20
45,2176005,1,0,11.072497,9.6003532,,0,Actual number of marriages,1,1931,1,12,0,1,20
46,2176005,1,0,10.490514,8.0608559,,0,Actual number of marriages,1,1931,1,12,0,1,20
47,2176005,1,0,11.360837,10.29011,,0,Actual number of marriages,1,1931,1,12,0,1,20
48,2176005,1,0,11.4506,10.407289,,0,Actual number of marriages,1,1931,1,12,0,1,20
49,2176005,1,0,11.077531,10.15971,,0,Actual number of marriages,1,1931,1,12,0,1,20
50,2176005,0,0,10.981416,9.8244448,,0,Actual number of marriages,1,1931,1,12,0,1,20
51,2176005,0,0,10.6639,7.4633632,,0,Actual number of marriages,1,1931,1,12,0,1,20
52,2176005,1,0,11.299882,10.113684,,0,Actual number of marriages,1,1931,1,12,0,1,20
53,2176005,1,0,11.134364,10.270091,,0,Actual number of marriages,1,1931,1,12,0,1,20
54,2176005,1,0,10.822205,9.8799524,,0,Actual number of marriages,1,1931,1,12,0,1,20
55,2176005,1,0,10.832441,10.399707,,0,Actual number of marriages,1,1931,1,12,0,1,20
30,2177031,1,1,10.650175,10.650175,,0,Actual number of marriages,1,1957,1,12,0,2,14
31,2177031,1,1,10.875425,10.810374,,0,Actual number of marriages,1,1957,1,12,0,2,14
32,2177031,1,1,10.856043,10.655787,,0,Actual number of marriages,1,1957,1,12,0,2,14
33,2177031,1,1,10.542812,10.46196,,0,Actual number of marriages,1,1957,1,12,0,2,14
34,2177031,1,1,10.753981,10.703874,,0,Actual number of marriages,1,1957,1,12,0,2,14
35,2177031,1,1,11.010961,10.790638,,0,Actual number of marriages,1,1957,1,12,0,2,14
36,2177031,1,1,11.225648,10.788708,,,Actual number of marriages,1,1957,1,12,0,2,14
37,2177031,1,1,11.027767,10.648278,,0,Actual number of marriages,1,1957,1,12,0,2,14
38,2177031,1,1,11.167646,11.101204,,0,Actual number of marriages,1,1957,1,12,0,2,14
39,2177031,1,1,11.117212,10.970609,,,Actual number of marriages,1,1957,1,12,0,2,14
41,2177031,1,1,11.387362,11.263309,,0,Actual number of marriages,1,1957,1,12,0,2,14
43,2177031,1,1,14.227242,10.925939,,,Actual number of marriages,1,1957,1,12,0,2,14
45,2177031,1,1,11.461232,10.719295,,0,Actual number of marriages,1,1957,1,12,0,2,14
47,2177031,1,1,11.74994,10.810334,,0,Actual number of marriages,1,1957,1,12,0,2,14
27,2177172,1,1,11.262586,11.1462,,0,Actual number of marriages,0,1950,1,13,0,3,24
28,2177172,1,1,11.388721,11.255191,,,Actual number of marriages,0,1950,1,13,0,3,24
29,2177172,1,1,11.628119,11.415246,,,Actual number of marriages,0,1950,1,13,0,3,24
30,2177172,1,1,11.57322,11.214587,,,Actual number of marriages,0,1950,1,13,0,3,24
31,2177172,0,1,11.095408,10.874267,,,Actual number of marriages,0,1950,1,13,0,3,24
32,2177172,1,1,10.748562,9.9775972,,,Actual number of marriages,0,1950,1,13,0,3,24
33,2177172,1,1,11.305859,11.161551,,,Actual number of marriages,0,1950,1,13,0,3,24
34,2177172,1,1,11.397996,11.210739,,,Actual number of marriages,0,1950,1,13,0,3,24
35,2177172,1,1,11.127353,10.967854,,,Actual number of marriages,0,1950,1,13,0,3,24
36,2177172,1,1,11.325895,11.125644,,,Actual number of marriages,0,1950,1,13,0,3,24
37,2177172,1,1,11.45683,11.209791,,,Actual number of marriages,0,1950,1,13,0,3,24
38,2177172,1,1,11.674025,11.422454,,,Actual number of marriages,0,1950,1,13,0,3,24
39,2177172,1,1,11.713896,11.377106,,,Actual number of marriages,0,1950,1,13,0,3,24
40,2177172,1,1,11.694981,11.255191,,,Actual number of marriages,0,1950,1,13,0,3,24
41,2177172,0,1,11.857593,11.161948,,,Actual number of marriages,0,1950,1,13,0,3,24
42,2177172,1,1,11.909191,11.133128,,0,Actual number of marriages,0,1950,1,13,0,3,24
43,2177172,1,1,10.959351,9.7171583,,0,Actual number of marriages,0,1950,1,13,0,3,24
44,2177172,1,1,11.14882,10.434704,,0,Actual number of marriages,0,1950,1,13,0,3,24
45,2177172,1,1,11.431049,10.759995,,0,Actual number of marriages,0,1950,1,13,0,3,24
46,2177172,1,1,11.680704,10.829531,,0,Actual number of marriages,0,1950,1,13,0,3,24
48,2177172,1,1,11.002925,10.903935,,0,Actual number of marriages,0,1950,1,13,0,3,24
50,2177172,1,1,11.491252,11.226043,,0,Actual number of marriages,0,1950,1,13,0,3,24
52,2177172,1,1,10.917012,10.451031,,0,Actual number of marriages,0,1950,1,13,0,3,24
54,2177172,1,1,11.851788,10.54797,,0,Actual number of marriages,0,1950,1,13,0,3,24
47,2178003,1,1,11.924969,11.406175,,,Actual number of marriages,0,1920,1,12,1,2,9
48,2178003,1,1,11.701478,11.324183,,,Actual number of marriages,0,1920,1,12,1,2,9
49,2178003,1,1,11.676064,11.22804,,,Actual number of marriages,0,1920,1,12,1,2,9
50,2178003,1,1,11.675129,11.215597,,,Actual number of marriages,0,1920,1,12,1,2,9
51,2178003,1,1,11.683512,11.213509,,,Actual number of marriages,0,1920,1,12,1,2,9
